order_id,customer_id,customer_name,category,sub_category,unit_price,quantity,discount_pct,discount_amount,line_total,payment_method,order_date,order_year,order_month,order_quarter,order_year_month,shipping_status,is_returned,region,state
ORD-113144,CUST-3078,Joseph Anderson,Sports,Cycling,172.85,9,0.0,0.0,1555.65,Gift Card,2023-01-31,2023,1,1,2023-01,Returned,True,North,New Jersey
ORD-107338,CUST-2335,Patricia Davis,Sports,Team Sports,983.08,6,0.0,0.0,5898.48,Paypal,2022-06-05,2022,6,2,2022-06,Returned,True,North,Connecticut
ORD-112949,CUST-3196,William Anderson,Sports,Cycling,132.63,7,15.0,139.26,789.15,Unknown,2022-01-22,2022,1,1,2022-01,Shipped,False,East,Illinois
ORD-103367,CUST-1490,Thomas King,Books,Comics,407.92,6,10.0,244.75,2202.77,Gift Card,2023-01-07,2023,1,1,2023-01,Delivered,False,North,Pennsylvania
ORD-110061,CUST-5790,Richard Wilson,Electronics,Cameras,61.43,4,0.0,0.0,245.72,Debit Card,2024-05-27,2024,5,2,2024-05,Delivered,False,East,Indiana
ORD-102867,CUST-2694,Linda Williams,Home & Garden,Bedding,1139.37,2,0.0,0.0,2278.74,Gift Card,2023-08-07,2023,8,3,2023-08,Cancelled,False,North,New Jersey
ORD-102526,CUST-3563,Anonymous,Beauty,Skincare,320.0,2,0.0,0.0,640.0,Credit Card,2022-01-21,2022,1,1,2022-01,Shipped,False,South,Georgia
ORD-110065,CUST-1961,Linda Williams,Toys,Stem Toys,982.48,1,0.0,0.0,982.48,Paypal,2024-05-22,2024,5,2,2024-05,Cancelled,False,East,Ohio
ORD-107713,CUST-3459,Lisa King,Books,Fiction,673.67,3,5.0,101.05,1919.96,Gift Card,2022-09-22,2022,9,3,2022-09,Shipped,False,Central,Missouri
ORD-108380,CUST-4405,Linda Robinson,Beauty,Makeup,774.82,4,0.0,0.0,3099.28,Credit Card,2023-10-30,2023,10,4,2023-10,Cancelled,False,South,Virginia
ORD-110333,CUST-2852,Charles White,Clothing,Accessories,1042.52,5,0.0,0.0,5212.6,Paypal,2024-02-02,2024,2,1,2024-02,Cancelled,False,Central,Kansas
ORD-101168,CUST-1205,Lisa Young,Beauty,Fragrances,14.55,1,5.0,0.73,13.82,Debit Card,2023-04-24,2023,4,2,2023-04,Cancelled,False,North,Massachusetts
ORD-104144,CUST-5490,Barbara Williams,Beauty,Haircare,1378.0,7,15.0,1446.9,8199.1,Credit Card,2022-12-05,2022,12,4,2022-12,Processing,False,West,Arizona
ORD-105149,CUST-3586,Ashley King,Toys,Board Games,201.28,8,0.0,0.0,1610.24,Gift Card,2023-02-03,2023,2,1,2023-02,Shipped,False,South,Virginia
ORD-100084,CUST-1262,Christopher Johnson,Toys,Dolls,469.92,7,5.0,164.47,3124.97,Bank Transfer,2022-07-29,2022,7,3,2022-07,Returned,True,Central,Minnesota
ORD-103149,CUST-2170,Mark Jackson,Clothing,Women'S Wear,684.25,6,0.0,0.0,4105.5,Unknown,2023-01-10,2023,1,1,2023-01,Processing,False,North,Massachusetts
ORD-112756,CUST-3353,Christopher White,Home & Garden,Garden Tools,563.11,8,5.0,225.24,4279.64,Gift Card,2022-06-24,2022,6,2,2022-06,Shipped,False,South,Virginia
ORD-100880,CUST-5899,Ashley King,Home & Garden,Lighting,350.46,3,0.0,0.0,1051.38,Bank Transfer,2023-04-09,2023,4,2,2023-04,Returned,True,East,Michigan
ORD-106747,CUST-5285,Charles Wilson,Toys,Stem Toys,115.74,2,20.0,46.3,185.18,Debit Card,2022-08-29,2022,8,3,2022-08,Delivered,False,East,Illinois
ORD-109381,CUST-4694,Mary Thomas,Electronics,Tablets,454.48,8,0.0,0.0,3635.84,Debit Card,2022-12-28,2022,12,4,2022-12,Shipped,False,North,Pennsylvania
ORD-106535,CUST-5320,Emily Garcia,Beauty,Skincare,379.29,2,0.0,0.0,758.58,Gift Card,2024-04-10,2024,4,2,2024-04,Shipped,False,North,Connecticut
ORD-107572,CUST-4993,Robert Allen,Electronics,Cameras,226.41,9,0.0,0.0,2037.69,Debit Card,2023-08-06,2023,8,3,2023-08,Shipped,False,Central,Minnesota
ORD-114477,CUST-4707,Margaret King,Sports,Cycling,1460.2,5,5.0,365.05,6935.95,Paypal,2023-03-14,2023,3,1,2023-03,Cancelled,False,Central,Minnesota
ORD-112816,CUST-3889,William Martin,Home & Garden,Kitchenware,1189.41,6,0.0,0.0,7136.46,Debit Card,2022-07-14,2022,7,3,2022-07,Shipped,False,North,New Jersey
ORD-101467,CUST-5824,Ashley Johnson,Sports,Outdoor Gear,613.33,5,0.0,0.0,3066.65,Debit Card,2023-09-26,2023,9,3,2023-09,Delivered,False,East,Indiana
ORD-111055,CUST-4289,William King,Food & Beverage,Organic,522.81,8,0.0,0.0,4182.48,Bank Transfer,2024-06-28,2024,6,2,2024-06,Delivered,False,South,Virginia
ORD-105641,CUST-4557,Nancy Wright,Home & Garden,Furniture,1230.15,4,0.0,0.0,4920.6,Credit Card,2024-03-31,2024,3,1,2024-03,Shipped,False,East,Indiana
ORD-106537,CUST-3808,Daniel Davis,Clothing,Accessories,1332.97,8,0.0,0.0,10663.76,Credit Card,2023-07-09,2023,7,3,2023-07,Delivered,False,North,Pennsylvania
ORD-113094,CUST-2972,Emily Garcia,Clothing,Footwear,1360.58,6,5.0,408.17,7755.31,Debit Card,2024-02-09,2024,2,1,2024-02,Delivered,False,South,Virginia
ORD-100452,CUST-1013,Margaret Miller,Sports,Cycling,639.21,8,0.0,0.0,5113.68,Paypal,2022-12-23,2022,12,4,2022-12,Returned,True,South,Virginia
ORD-104326,CUST-4690,Jennifer Anderson,Books,Comics,37.99,6,0.0,0.0,227.94,Credit Card,2022-06-20,2022,6,2,2022-06,Delivered,False,Central,Colorado
ORD-104044,CUST-4514,Emily Miller,Food & Beverage,Beverages,619.73,6,0.0,0.0,3718.38,Bank Transfer,2023-05-25,2023,5,2,2023-05,Returned,True,Central,Kansas
ORD-111697,CUST-3581,Anonymous,Beauty,Haircare,1391.13,1,0.0,0.0,1391.13,Bank Transfer,2022-10-22,2022,10,4,2022-10,Delivered,False,North,Massachusetts
ORD-104137,CUST-5285,James Harris,Home & Garden,Garden Tools,488.68,2,0.0,0.0,977.36,Paypal,2023-09-03,2023,9,3,2023-09,Processing,False,Central,Missouri
ORD-103039,CUST-5691,Nancy Miller,Electronics,Cameras,780.46,4,0.0,0.0,3121.84,Credit Card,2024-04-24,2024,4,2,2024-04,Processing,False,South,Texas
ORD-109194,CUST-3734,Michael Martin,Toys,Puzzles,1256.64,2,10.0,251.33,2261.95,Bank Transfer,2024-03-30,2024,3,1,2024-03,Processing,False,East,Indiana
ORD-113413,CUST-5804,David Martin,Sports,Cycling,215.51,1,0.0,0.0,215.51,Bank Transfer,2024-06-25,2024,6,2,2024-06,Cancelled,False,West,Washington
ORD-111960,CUST-1997,Robert Thomas,Beauty,Makeup,1451.88,5,20.0,1451.88,5807.52,Credit Card,2024-06-13,2024,6,2,2024-06,Cancelled,False,South,Florida
ORD-105825,CUST-4679,Anthony Martin,Books,Children'S,545.02,3,25.0,408.76,1226.3,Gift Card,2024-01-22,2024,1,1,2024-01,Processing,False,North,Massachusetts
ORD-107949,CUST-3648,Barbara Jackson,Beauty,Makeup,421.91,4,0.0,0.0,1687.64,Bank Transfer,2022-07-01,2022,7,3,2022-07,Cancelled,False,West,Washington
ORD-100579,CUST-5716,Emily Johnson,Home & Garden,Bedding,391.08,5,15.0,293.31,1662.09,Credit Card,2022-09-05,2022,9,3,2022-09,Returned,True,North,New Jersey
ORD-105236,CUST-1681,Joseph Anderson,Books,Children'S,1039.12,4,0.0,0.0,4156.48,Debit Card,2023-06-14,2023,6,2,2023-06,Cancelled,False,East,Illinois
ORD-106571,CUST-3365,Sandra Allen,Sports,Team Sports,13.77,5,0.0,0.0,68.85,Bank Transfer,2023-06-24,2023,6,2,2023-06,Delivered,False,West,Nevada
ORD-110604,CUST-1871,Barbara Wilson,Beauty,Haircare,608.62,5,5.0,152.16,2890.94,Credit Card,2023-01-20,2023,1,1,2023-01,Unknown,False,West,Nevada
ORD-107174,CUST-1203,Sarah Wilson,Toys,Board Games,149.74,3,5.0,22.46,426.76,Credit Card,2023-11-17,2023,11,4,2023-11,Cancelled,False,West,Arizona
ORD-107467,CUST-4636,Susan Jackson,Food & Beverage,Organic,977.93,3,0.0,0.0,2933.79,Paypal,2022-07-20,2022,7,3,2022-07,Processing,False,Central,Kansas
ORD-111123,CUST-2626,Donald Jones,Clothing,Footwear,953.17,5,0.0,0.0,4765.85,Bank Transfer,2023-08-12,2023,8,3,2023-08,Processing,False,North,New York
ORD-109722,CUST-2379,Mark Jones,Food & Beverage,Organic,1072.56,1,0.0,0.0,1072.56,Debit Card,2024-06-29,2024,6,2,2024-06,Delivered,False,North,Connecticut
ORD-113445,CUST-1285,Anthony Anderson,Electronics,Smartphones,1333.02,5,0.0,0.0,6665.1,Bank Transfer,2024-03-28,2024,3,1,2024-03,Shipped,False,West,Nevada
ORD-105587,CUST-1283,Mary Allen,Electronics,Cameras,706.19,5,0.0,0.0,3530.95,Bank Transfer,2022-12-01,2022,12,4,2022-12,Delivered,False,North,Pennsylvania
ORD-111899,CUST-5195,Robert Smith,Beauty,Personal Care,186.82,2,0.0,0.0,373.64,Credit Card,2022-09-07,2022,9,3,2022-09,Shipped,False,West,Washington
ORD-102467,CUST-4380,Patricia Miller,Food & Beverage,Supplements,63.99,3,10.0,19.2,172.77,Unknown,2024-02-25,2024,2,1,2024-02,Processing,False,West,Washington
ORD-104157,CUST-1737,Michael Davis,Sports,Water Sports,1277.47,2,20.0,510.99,2043.95,Bank Transfer,2024-01-25,2024,1,1,2024-01,Shipped,False,North,Connecticut
ORD-106349,CUST-1799,Sandra Robinson,Toys,Dolls,1066.06,6,10.0,639.64,5756.72,Paypal,2022-10-08,2022,10,4,2022-10,Cancelled,False,West,Nevada
ORD-114909,CUST-1103,Ashley Davis,Food & Beverage,Coffee & Tea,108.63,5,20.0,108.63,434.52,Gift Card,2022-05-16,2022,5,2,2022-05,Shipped,False,East,Wisconsin
ORD-112825,CUST-2286,Jessica Garcia,Electronics,Tablets,297.57,6,0.0,0.0,1785.42,Debit Card,2022-12-13,2022,12,4,2022-12,Processing,False,South,Georgia
ORD-100413,CUST-4770,Margaret King,Food & Beverage,Beverages,862.29,6,0.0,0.0,5173.74,Gift Card,2024-04-03,2024,4,2,2024-04,Shipped,False,North,Massachusetts
ORD-100402,CUST-3721,Anonymous,Beauty,Skincare,760.35,8,5.0,304.14,5778.66,Gift Card,2022-05-01,2022,5,2,2022-05,Delivered,False,North,New Jersey
ORD-104428,CUST-2847,Jessica Harris,Electronics,Cameras,272.65,2,10.0,54.53,490.77,Debit Card,2022-07-19,2022,7,3,2022-07,Delivered,False,West,Nevada
ORD-102084,CUST-5223,Charles Robinson,Home & Garden,Lighting,741.74,2,0.0,0.0,1483.48,Debit Card,2022-09-24,2022,9,3,2022-09,Shipped,False,West,Arizona
ORD-103057,CUST-3201,Matthew Jackson,Food & Beverage,Supplements,120.08,4,0.0,0.0,480.32,Debit Card,2022-09-23,2022,9,3,2022-09,Shipped,False,East,Ohio
ORD-113183,CUST-2590,Christopher Davis,Electronics,Laptops,284.78,2,15.0,85.43,484.13,Debit Card,2023-10-10,2023,10,4,2023-10,Shipped,False,North,Connecticut
ORD-111320,CUST-5022,Emily Johnson,Electronics,Headphones,741.74,9,0.0,0.0,6675.66,Paypal,2022-09-14,2022,9,3,2022-09,Returned,True,South,North Carolina
ORD-107060,CUST-1715,Christopher Martin,Clothing,Men'S Wear,1415.25,2,0.0,0.0,2830.5,Bank Transfer,2022-02-05,2022,2,1,2022-02,Processing,False,North,Massachusetts
ORD-100164,CUST-1645,Susan Taylor,Books,Fiction,139.98,1,0.0,0.0,139.98,Credit Card,2022-12-28,2022,12,4,2022-12,Delivered,False,Central,Iowa
ORD-108784,CUST-1078,Richard Thomas,Clothing,Kids' Wear,851.83,8,0.0,0.0,6814.64,Credit Card,2022-04-14,2022,4,2,2022-04,Processing,False,Central,Missouri
ORD-110154,CUST-5944,Mark Young,Food & Beverage,Coffee & Tea,1194.39,5,15.0,895.79,5076.16,Gift Card,2023-12-08,2023,12,4,2023-12,Returned,True,South,Florida
ORD-113530,CUST-4245,Sandra Jackson,Sports,Team Sports,1373.3,1,15.0,206.0,1167.3,Gift Card,2023-05-23,2023,5,2,2023-05,Processing,False,North,Pennsylvania
ORD-104302,CUST-5486,Mary Johnson,Toys,Dolls,1133.92,1,10.0,113.39,1020.53,Credit Card,2023-11-04,2023,11,4,2023-11,Shipped,False,East,Ohio
ORD-109846,CUST-4824,Patricia Miller,Home & Garden,Kitchenware,1272.72,7,15.0,1336.36,7572.68,Gift Card,2022-08-10,2022,8,3,2022-08,Delivered,False,Central,Iowa
ORD-111301,CUST-1189,Daniel Allen,Books,Comics,300.52,2,0.0,0.0,601.04,Debit Card,2023-08-07,2023,8,3,2023-08,Shipped,False,Central,Minnesota
ORD-103317,CUST-5682,Anonymous,Sports,Team Sports,12.94,2,10.0,2.59,23.29,Debit Card,2022-09-09,2022,9,3,2022-09,Returned,True,South,Virginia
ORD-112129,CUST-1640,Jennifer White,Home & Garden,Garden Tools,741.74,6,5.0,222.52,4227.92,Debit Card,2023-12-07,2023,12,4,2023-12,Cancelled,False,South,Florida
ORD-107582,CUST-2280,Ashley Harris,Food & Beverage,Supplements,6.92,1,10.0,0.69,6.23,Bank Transfer,2023-11-21,2023,11,4,2023-11,Shipped,False,West,California
ORD-110884,CUST-3565,Richard Jones,Sports,Team Sports,772.91,7,0.0,0.0,5410.37,Credit Card,2024-04-21,2024,4,2,2024-04,Processing,False,West,Oregon
ORD-103934,CUST-5190,Christopher Jones,Electronics,Headphones,464.29,5,0.0,0.0,2321.45,Bank Transfer,2023-09-28,2023,9,3,2023-09,Shipped,False,Central,Colorado
ORD-106851,CUST-1434,Daniel Allen,Electronics,Laptops,1397.58,9,0.0,0.0,12578.22,Gift Card,2023-12-18,2023,12,4,2023-12,Cancelled,False,East,Illinois
ORD-101847,CUST-2127,Nancy Jackson,Electronics,Laptops,300.22,7,0.0,0.0,2101.54,Debit Card,2023-09-08,2023,9,3,2023-09,Cancelled,False,North,New Jersey
ORD-111933,CUST-5604,Jennifer Walker,Home & Garden,Lighting,248.13,9,0.0,0.0,2233.17,Bank Transfer,2022-05-28,2022,5,2,2022-05,Cancelled,False,East,Wisconsin
ORD-101334,CUST-2001,William Taylor,Electronics,Smartphones,1462.32,7,5.0,511.81,9724.43,Credit Card,2023-06-16,2023,6,2,2023-06,Delivered,False,West,Arizona
ORD-111620,CUST-3185,Donald Anderson,Electronics,Smartphones,829.91,2,5.0,82.99,1576.83,Gift Card,2024-03-03,2024,3,1,2024-03,Returned,True,North,Massachusetts
ORD-113366,CUST-4243,Barbara Walker,Home & Garden,Furniture,250.57,6,0.0,0.0,1503.42,Credit Card,2022-05-13,2022,5,2,2022-05,Shipped,False,East,Michigan
ORD-110407,CUST-4515,Matthew Wilson,Books,Fiction,887.93,1,20.0,177.59,710.34,Bank Transfer,2022-05-03,2022,5,2,2022-05,Cancelled,False,West,Arizona
ORD-108899,CUST-5854,John Williams,Sports,Fitness Equipment,1415.32,6,0.0,0.0,8491.92,Debit Card,2023-09-26,2023,9,3,2023-09,Shipped,False,West,Arizona
ORD-100753,CUST-3059,Sandra Davis,Toys,Action Figures,505.68,2,0.0,0.0,1011.36,Debit Card,2022-02-01,2022,2,1,2022-02,Processing,False,West,California
ORD-103064,CUST-5223,Linda Wilson,Sports,Cycling,974.51,8,5.0,389.8,7406.28,Debit Card,2022-01-12,2022,1,1,2022-01,Delivered,False,West,Washington
ORD-113136,CUST-5309,Matthew Garcia,Electronics,Laptops,1407.04,9,0.0,0.0,12663.36,Paypal,2023-08-11,2023,8,3,2023-08,Shipped,False,Central,Kansas
ORD-106997,CUST-1011,Karen Garcia,Toys,Board Games,1367.81,5,10.0,683.9,6155.15,Paypal,2023-03-16,2023,3,1,2023-03,Cancelled,False,West,California
ORD-107536,CUST-1789,Christopher King,Electronics,Cameras,1184.62,7,0.0,0.0,8292.34,Gift Card,2023-04-12,2023,4,2,2023-04,Cancelled,False,North,Pennsylvania
ORD-114365,CUST-2824,Jennifer Brown,Sports,Water Sports,696.93,6,10.0,418.16,3763.42,Gift Card,2022-11-29,2022,11,4,2022-11,Cancelled,False,South,North Carolina
ORD-100706,CUST-4104,Nancy Thompson,Sports,Cycling,486.92,9,0.0,0.0,4382.28,Credit Card,2022-05-11,2022,5,2,2022-05,Delivered,False,West,Nevada
ORD-103491,CUST-4375,Emily Jackson,Sports,Fitness Equipment,912.24,3,20.0,547.34,2189.38,Debit Card,2023-10-22,2023,10,4,2023-10,Returned,True,North,Pennsylvania
ORD-109681,CUST-1231,Richard Williams,Toys,Stem Toys,40.84,1,0.0,0.0,40.84,Unknown,2022-06-28,2022,6,2,2022-06,Shipped,False,South,Florida
ORD-114345,CUST-3172,Susan Jackson,Home & Garden,Furniture,72.14,6,0.0,0.0,432.84,Credit Card,2023-10-12,2023,10,4,2023-10,Returned,True,North,Massachusetts
ORD-104573,CUST-4236,William Miller,Food & Beverage,Supplements,1138.27,9,10.0,1024.44,9219.99,Gift Card,2022-07-27,2022,7,3,2022-07,Returned,True,East,Wisconsin
ORD-107631,CUST-3184,Thomas Harris,Clothing,Kids' Wear,906.82,1,0.0,0.0,906.82,Bank Transfer,2024-03-23,2024,3,1,2024-03,Shipped,False,South,Virginia
ORD-110389,CUST-5891,Sandra Thomas,Food & Beverage,Organic,1340.39,4,10.0,536.16,4825.4,Unknown,2022-08-15,2022,8,3,2022-08,Shipped,False,North,New York
ORD-107706,CUST-5278,Jennifer Thomas,Beauty,Fragrances,833.5,3,20.0,500.1,2000.4,Debit Card,2023-03-25,2023,3,1,2023-03,Shipped,False,North,Connecticut
ORD-107054,CUST-3394,Michael White,Toys,Action Figures,738.22,3,10.0,221.47,1993.19,Debit Card,2024-01-03,2024,1,1,2024-01,Delivered,False,North,Pennsylvania
ORD-105580,CUST-5507,Patricia Jackson,Sports,Fitness Equipment,64.72,7,0.0,0.0,453.04,Gift Card,2022-11-25,2022,11,4,2022-11,Shipped,False,South,Georgia
ORD-107724,CUST-5925,Patricia Miller,Beauty,Fragrances,1355.06,4,0.0,0.0,5420.24,Credit Card,2023-10-27,2023,10,4,2023-10,Shipped,False,South,Texas
ORD-106840,CUST-2572,Margaret Garcia,Beauty,Makeup,1372.55,8,20.0,2196.08,8784.32,Bank Transfer,2022-05-01,2022,5,2,2022-05,Shipped,False,South,Texas
ORD-103151,CUST-5345,Ashley Johnson,Clothing,Women'S Wear,376.33,3,10.0,112.9,1016.09,Gift Card,2023-01-16,2023,1,1,2023-01,Delivered,False,North,New Jersey
ORD-114518,CUST-4193,Nancy Jackson,Books,Children'S,1434.61,3,10.0,430.38,3873.45,Paypal,2024-06-07,2024,6,2,2024-06,Shipped,False,Central,Kansas
ORD-106523,CUST-1913,Robert Anderson,Books,Children'S,284.43,9,0.0,0.0,2559.87,Credit Card,2023-07-09,2023,7,3,2023-07,Delivered,False,West,Nevada
ORD-114181,CUST-5206,Mark Robinson,Toys,Puzzles,476.2,9,0.0,0.0,4285.8,Debit Card,2023-02-04,2023,2,1,2023-02,Cancelled,False,Central,Minnesota
ORD-103799,CUST-5641,Sarah Jackson,Books,Non-Fiction,854.12,1,20.0,170.82,683.3,Credit Card,2023-03-18,2023,3,1,2023-03,Processing,False,West,Washington
ORD-104022,CUST-2173,Mary Robinson,Food & Beverage,Organic,1010.21,3,0.0,0.0,3030.63,Bank Transfer,2022-02-13,2022,2,1,2022-02,Delivered,False,East,Michigan
ORD-108963,CUST-2032,Matthew Anderson,Home & Garden,Garden Tools,22.41,5,10.0,11.2,100.85,Debit Card,2024-04-30,2024,4,2,2024-04,Cancelled,False,South,Virginia
ORD-101074,CUST-2902,Karen Young,Clothing,Women'S Wear,1481.64,7,0.0,0.0,10371.48,Debit Card,2022-04-28,2022,4,2,2022-04,Returned,True,West,Arizona
ORD-110130,CUST-4127,Mark Brown,Toys,Puzzles,1490.28,4,0.0,0.0,5961.12,Gift Card,2024-06-11,2024,6,2,2024-06,Cancelled,False,Central,Kansas
ORD-110494,CUST-2560,Mark Allen,Toys,Puzzles,920.19,9,25.0,2070.43,6211.28,Debit Card,2023-11-10,2023,11,4,2023-11,Returned,True,North,Connecticut
ORD-103438,CUST-4312,Charles Harris,Beauty,Skincare,1392.63,7,0.0,0.0,9748.41,Credit Card,2023-03-28,2023,3,1,2023-03,Shipped,False,North,Connecticut
ORD-109942,CUST-4085,Patricia White,Beauty,Skincare,23.21,3,0.0,0.0,69.63,Gift Card,2022-08-21,2022,8,3,2022-08,Shipped,False,East,Ohio
ORD-113555,CUST-4128,Sandra Young,Clothing,Footwear,602.46,5,10.0,301.23,2711.07,Unknown,2023-07-11,2023,7,3,2023-07,Returned,True,East,Wisconsin
ORD-110071,CUST-4663,Mark Harris,Electronics,Laptops,1212.02,6,5.0,363.61,6908.51,Gift Card,2022-06-29,2022,6,2,2022-06,Returned,True,South,North Carolina
ORD-102429,CUST-5730,Nancy King,Books,Fiction,1333.16,5,15.0,999.87,5665.93,Gift Card,2024-02-22,2024,2,1,2024-02,Cancelled,False,East,Michigan
ORD-100246,CUST-5508,Jennifer Jackson,Sports,Outdoor Gear,645.14,5,0.0,0.0,3225.7,Paypal,2023-06-12,2023,6,2,2023-06,Delivered,False,East,Wisconsin
ORD-103815,CUST-4875,Daniel Jones,Clothing,Footwear,868.56,3,15.0,390.85,2214.83,Bank Transfer,2023-04-07,2023,4,2,2023-04,Delivered,False,South,Virginia
ORD-112010,CUST-4833,Mark Allen,Toys,Action Figures,1439.95,6,0.0,0.0,8639.7,Debit Card,2023-03-14,2023,3,1,2023-03,Cancelled,False,Central,Iowa
ORD-103632,CUST-3044,Ashley White,Books,Non-Fiction,690.19,3,5.0,103.53,1967.04,Debit Card,2022-04-05,2022,4,2,2022-04,Shipped,False,East,Michigan
ORD-110100,CUST-5727,Joseph Garcia,Sports,Team Sports,1458.28,6,0.0,0.0,8749.68,Paypal,2024-01-28,2024,1,1,2024-01,Returned,True,Central,Iowa
ORD-102262,CUST-4503,Linda Williams,Clothing,Accessories,1339.32,5,0.0,0.0,6696.6,Bank Transfer,2024-03-14,2024,3,1,2024-03,Processing,False,Central,Minnesota
ORD-102246,CUST-4834,Donald Smith,Books,Academic,100.14,3,5.0,15.02,285.4,Credit Card,2022-07-21,2022,7,3,2022-07,Shipped,False,East,Illinois
ORD-100835,CUST-2423,Susan Jones,Food & Beverage,Coffee & Tea,631.29,8,10.0,505.03,4545.29,Bank Transfer,2022-10-25,2022,10,4,2022-10,Cancelled,False,West,Washington
ORD-105064,CUST-1873,Ashley Walker,Beauty,Fragrances,1107.01,4,15.0,664.21,3763.83,Gift Card,2024-04-18,2024,4,2,2024-04,Shipped,False,West,Oregon
ORD-106202,CUST-4763,William King,Electronics,Laptops,1380.46,4,0.0,0.0,5521.84,Gift Card,2022-09-20,2022,9,3,2022-09,Shipped,False,South,North Carolina
ORD-100432,CUST-3139,Richard Robinson,Home & Garden,Bedding,929.24,8,0.0,0.0,7433.92,Paypal,2023-10-06,2023,10,4,2023-10,Shipped,False,South,Texas
ORD-108115,CUST-5199,Joseph Anderson,Home & Garden,Lighting,424.29,8,20.0,678.86,2715.46,Paypal,2024-03-17,2024,3,1,2024-03,Processing,False,West,Nevada
ORD-101173,CUST-1517,Nancy Wilson,Beauty,Makeup,393.41,1,0.0,0.0,393.41,Credit Card,2022-04-20,2022,4,2,2022-04,Returned,True,Central,Missouri
ORD-111255,CUST-4302,Matthew Young,Clothing,Accessories,1428.91,2,0.0,0.0,2857.82,Paypal,2023-02-28,2023,2,1,2023-02,Cancelled,False,North,New Jersey
ORD-106437,CUST-4722,Michael Allen,Sports,Fitness Equipment,176.54,7,0.0,0.0,1235.78,Bank Transfer,2024-01-20,2024,1,1,2024-01,Returned,True,South,North Carolina
ORD-113717,CUST-2836,Karen Allen,Clothing,Footwear,1181.65,5,0.0,0.0,5908.25,Debit Card,2022-02-18,2022,2,1,2022-02,Cancelled,False,South,Texas
ORD-104656,CUST-4931,Joseph Jones,Food & Beverage,Organic,1255.48,2,0.0,0.0,2510.96,Debit Card,2022-12-16,2022,12,4,2022-12,Processing,False,North,Pennsylvania
ORD-108746,CUST-3878,Michael Thomas,Food & Beverage,Coffee & Tea,228.58,5,20.0,228.58,914.32,Paypal,2024-03-26,2024,3,1,2024-03,Delivered,False,North,Pennsylvania
ORD-105289,CUST-3349,Sarah Anderson,Home & Garden,Furniture,1082.08,1,10.0,108.21,973.87,Bank Transfer,2023-09-24,2023,9,3,2023-09,Delivered,False,South,Virginia
ORD-103757,CUST-1646,John Smith,Sports,Cycling,516.45,3,0.0,0.0,1549.35,Bank Transfer,2022-01-31,2022,1,1,2022-01,Delivered,False,East,Wisconsin
ORD-110171,CUST-3241,Robert White,Toys,Action Figures,214.18,2,0.0,0.0,428.36,Credit Card,2022-03-24,2022,3,1,2022-03,Returned,True,West,California
ORD-109988,CUST-3967,Anonymous,Clothing,Accessories,54.96,3,0.0,0.0,164.88,Credit Card,2024-01-07,2024,1,1,2024-01,Shipped,False,South,North Carolina
ORD-100250,CUST-1120,Emily Lewis,Clothing,Footwear,445.2,9,20.0,801.36,3205.44,Credit Card,2022-05-25,2022,5,2,2022-05,Shipped,False,South,Virginia
ORD-112694,CUST-4714,Barbara Taylor,Beauty,Haircare,1084.62,4,0.0,0.0,4338.48,Bank Transfer,2022-07-10,2022,7,3,2022-07,Processing,False,East,Illinois
ORD-114826,CUST-5667,Patricia Harris,Food & Beverage,Coffee & Tea,763.99,8,0.0,0.0,6111.92,Paypal,2022-04-05,2022,4,2,2022-04,Delivered,False,South,Texas
ORD-107334,CUST-4055,Robert Martin,Sports,Water Sports,531.7,5,5.0,132.93,2525.57,Credit Card,2023-09-17,2023,9,3,2023-09,Returned,True,East,Illinois
ORD-108969,CUST-4642,Jennifer Davis,Home & Garden,Furniture,104.79,7,10.0,73.35,660.18,Paypal,2022-08-17,2022,8,3,2022-08,Returned,True,South,Virginia
ORD-102793,CUST-5851,Nancy Johnson,Home & Garden,Kitchenware,393.01,9,0.0,0.0,3537.09,Gift Card,2023-04-07,2023,4,2,2023-04,Unknown,False,West,Nevada
ORD-108413,CUST-3578,Lisa Brown,Beauty,Haircare,681.01,4,0.0,0.0,2724.04,Gift Card,2023-06-07,2023,6,2,2023-06,Processing,False,East,Illinois
