order_id,customer_id,customer_name,category,sub_category,unit_price,quantity,discount_pct,payment_method,order_date,shipping_status,region,state
ORD-102013,CUST-2305,Linda Garcia,Sports,Water Sports,213.17,6,5,PayPal,2024-04-03,cancelled,Central,Colorado
ORD-114204,CUST-3406,,BEAUTY,Makeup,1220.83,2,20,BANK TRANSFER,09-Mar-2023,Delivered,West,California
ORD-104373,CUST-2086,Jennifer Brown,Electronics,Smartphones,599.7,4,0,Gift Card,23-Jul-2022,DELIVERED,North,Connecticut
ORD-113310,CUST-4452,Donald Johnson,ELECTRONICS,Laptops,462.11,6,0,  Gift Card  ,10-Apr-2023,RETURNED,West,Arizona
ORD-105677,CUST-1403,Karen Lewis,  Clothing  ,Women's Wear,253.92,6,5,Gift Card,01/12/2023,Cancelled,Central,Minnesota
ORD-113768,CUST-4786,Anthony Young,BEAUTY,Personal Care,,4,0,Debit Card,09/14/2023,Shipped,North,New Jersey
ORD-108574,CUST-3499,Lisa Harris,Books,Comics,1292.29,8,5,  Debit Card  ,2023-11-20,Cancelled,South,Georgia
ORD-102147,CUST-4765,Susan Davis,Beauty,Personal Care,539.91,1,0,PayPal,19-Nov-2023,  Cancelled  ,East,Illinois
ORD-112884,CUST-3164,Charles Johnson,Food & Beverage,Snacks,175.34,2,10,Bank Transfer,13-May-2024,  Cancelled  ,South,Texas
ORD-102705,CUST-3209,Ashley Williams,food & beverage,Organic,1211.7,2,10,,05-Jan-2023,Returned,South,Florida
ORD-105473,CUST-5144,Mark Davis,Home & Garden,Lighting,1053.84,3,15,Bank Transfer,12/21/2023,Delivered,Central,Kansas
ORD-108589,CUST-5634,Betty Wilson,Toys,STEM Toys,1007.77,4,0,BANK TRANSFER,2022-10-24,Cancelled,Central,Minnesota
ORD-102570,CUST-1556,Mary Thompson,Toys,Action Figures,610.63,6,0,Gift Card,24-May-2023,Returned,East,Michigan
ORD-110216,CUST-4032,Thomas Thomas,Beauty,Personal Care,935.66,4,0,Credit Card,03/09/2023,Shipped,West,Nevada
ORD-110825,CUST-2295,Michael Williams,Electronics,Cameras,761.82,7,15,PayPal,05/06/2023,Shipped,South,Texas
ORD-113096,CUST-4221,Sandra Williams,Electronics,Headphones,250.35,9,5,Credit Card,04/04/2022,Shipped,North,New York
ORD-110125,CUST-4457,Jessica Johnson,  Toys  ,STEM Toys,1232.58,1,,Debit Card,2023-08-28,processing,South,Virginia
ORD-107386,CUST-1883,Jessica Miller,Food & Beverage,Organic,146.63,3,10,  PayPal  ,2022-09-13,Returned,South,Virginia
ORD-111067,CUST-1313,Emily Lewis,  Food & Beverage  ,Coffee & Tea,505.44,9,15,Debit Card,2022-10-14,Returned,East,Wisconsin
ORD-100810,CUST-3033,Richard Johnson,Sports,Team Sports,1477.34,1,0,Bank Transfer,2024-02-04,Cancelled,West,Oregon
ORD-110710,CUST-5028,Betty Davis,beauty,Makeup,834.75,3,0,Bank Transfer,2023-04-20,Delivered,Central,Kansas
ORD-105684,CUST-4559,Charles Young,Clothing,Women's Wear,220.64,3,0,PayPal,22-Nov-2023,RETURNED,Central,Minnesota
ORD-111585,CUST-3788,Daniel Davis,Home & Garden,Lighting,997.33,7,0,Credit Card,01-Nov-2022,Shipped,West,Arizona
ORD-100312,CUST-4242,Emily White,food & beverage,Organic,42.9,6,5,gift card,2023-12-07,Cancelled,East,Michigan
ORD-102073,CUST-5096,Jennifer Brown,Sports,Team Sports,1317.36,9,0,PAYPAL,2023-03-24,Shipped,North,New Jersey
ORD-110530,CUST-5638,Michael Robinson,Food & Beverage,Organic,1123.85,3,10,PayPal,2023-10-28,SHIPPED,East,Indiana
ORD-111389,CUST-5813,Betty Wilson,BEAUTY,Makeup,613.28,9,0,Bank Transfer,04/09/2022,Processing,South,Georgia
ORD-111097,CUST-4698,Linda King,Sports,Fitness Equipment,1240.27,9,,PayPal,2023-01-12,,West,Arizona
ORD-100885,CUST-3051,Barbara Walker,Toys,Dolls,271.92,9,0,PayPal,2022-01-27,Shipped,Central,Minnesota
ORD-101477,CUST-1625,Mary Allen,Beauty,Makeup,1144.62,5,10,Bank Transfer,02/11/2023,Delivered,South,Texas
ORD-101790,CUST-5064,Charles Walker,HOME & GARDEN,Garden Tools,229.5,8,0,Bank Transfer,13-Aug-2022,Returned,North,New York
ORD-103142,CUST-1845,Charles Thomas,BOOKS,Fiction,878.75,9,20,Credit Card,03/23/2023,Processing,North,Massachusetts
ORD-112633,CUST-1814,Sandra Walker,Home & Garden,Lighting,809.19,2,0,Bank Transfer,2022-11-18,Processing,East,Illinois
ORD-102008,CUST-2308,Charles Davis,Books,Fiction,102.72,8,15,,02/22/2023,Delivered,South,Georgia
ORD-103454,CUST-4049,Betty Walker,Toys,Dolls,1412.83,8,0,Credit Card,11/27/2023,Cancelled,North,Massachusetts
ORD-100682,CUST-1864,David Davis,Sports,Water Sports,260.48,1,,PayPal,06/30/2022,Cancelled,East,Michigan
ORD-103895,CUST-1740,Lisa Lewis,Sports,Outdoor Gear,1237.58,4,5,debit card,12/08/2022,Shipped,East,Illinois
ORD-107809,CUST-1172,Matthew Johnson,Sports,Outdoor Gear,36.26,1,0,  PayPal  ,2024-03-17,Returned,East,Illinois
ORD-108885,CUST-2848,Michael King,Books,Fiction,1036.1,1,0,paypal,29-May-2022,RETURNED,West,Washington
ORD-111471,CUST-1976,Matthew Wright,Home & Garden,Garden Tools,327.15,4,0,PayPal,21-Aug-2022,Cancelled,East,Indiana
ORD-100057,CUST-3370,John Martin,Electronics,Cameras,297.99,3,0,Gift Card,2022-09-21,Returned,West,Washington
ORD-106735,CUST-5093,Mark King,Electronics,Cameras,846.93,5,0,Bank Transfer,2022-02-08,Processing,North,Pennsylvania
ORD-113680,CUST-4346,Betty Brown,Toys,Puzzles,1412.12,2,0,,2023-05-17,RETURNED,West,Washington
ORD-113733,CUST-4033,Michael Robinson,Electronics,Laptops,1184.67,7,5,Credit Card,04-Dec-2022,Shipped,East,Michigan
ORD-102399,CUST-2270,Thomas Anderson,sports,Team Sports,957.17,8,5,Gift Card,28-May-2024,Returned,East,Indiana
ORD-108509,CUST-4375,Ashley Thompson,electronics,Cameras,435.46,6,10,debit card,01/28/2023,Returned,West,Washington
ORD-114588,CUST-2379,Anthony Thompson,Home & Garden,Kitchenware,888.53,8,10,bank transfer,14-Jul-2023,Delivered,East,Illinois
ORD-104126,CUST-1859,John Wright,Clothing,Footwear,1021.05,7,15,,12/08/2022,Cancelled,East,Illinois
ORD-108911,CUST-1597,Lisa Young,Beauty,Fragrances,1166.53,5,0,Bank Transfer,10/16/2023,Returned,West,California
ORD-109385,CUST-5145,James Wilson,Beauty,Makeup,1315.51,6,10,Credit Card,03/26/2022,  Shipped  ,South,North Carolina
ORD-101468,CUST-4280,Matthew Taylor,books,Fiction,1306.78,6,0,Bank Transfer,10/27/2022,Returned,West,Washington
ORD-105761,CUST-4808,Nancy Wright,Electronics,Laptops,1404.58,9,0,Gift Card,08/20/2023,Cancelled,West,Nevada
ORD-101416,CUST-1372,Patricia Smith,Food & Beverage,Beverages,63.82,6,0,Gift Card,2024-04-04,  Shipped  ,Central,Minnesota
ORD-100470,CUST-2042,David Martin,Electronics,Headphones,23.17,7,10,Debit Card,04-Jun-2023,Processing,South,Florida
ORD-102358,CUST-4470,Robert Martin,Clothing,Accessories,803.28,1,0,Gift Card,2022-01-13,Cancelled,Central,Colorado
ORD-102722,CUST-5890,Barbara Martin,Clothing,Footwear,1171.66,4,0,PAYPAL,12/22/2023,SHIPPED,West,Nevada
ORD-108184,CUST-3571,Mark White,Toys,Puzzles,436.77,4,20,Credit Card,2022-03-01,Delivered,East,Ohio
ORD-107302,CUST-2337,Anthony Anderson,Food & Beverage,Beverages,415.68,3,0,DEBIT CARD,2022-10-03,Processing,North,Massachusetts
ORD-112919,CUST-3723,Thomas Johnson,Home & Garden,Kitchenware,762.16,2,15,PAYPAL,01/07/2022,Cancelled,South,Florida
ORD-112847,CUST-3319,Donald Thompson,Home & Garden,Bedding,1326.68,2,0,Bank Transfer,02/27/2024,Shipped,West,Oregon
ORD-112138,CUST-5927,Richard Brown,Sports,Water Sports,158.36,2,0,Debit Card,2023-02-06,shipped,Central,Colorado
ORD-104525,CUST-2726,Barbara Jackson,Food & Beverage,Organic,647.36,2,0,PayPal,07/07/2023,shipped,North,New York
ORD-104610,CUST-2591,Betty Walker,Electronics,Smartphones,512.16,4,,Bank Transfer,19-Aug-2022,Shipped,South,Virginia
ORD-113668,CUST-2011,Thomas King,Books,Children's,1344.54,5,0,Debit Card,2023-04-21,Processing,East,Indiana
ORD-112202,CUST-2865,William Jackson,CLOTHING,Men's Wear,200.03,1,0,CREDIT CARD,04/10/2023,cancelled,West,Washington
ORD-106041,CUST-5605,Sarah Wright,Sports,Fitness Equipment,195.03,1,,Gift Card,17-May-2023,Returned,Central,Iowa
ORD-113244,CUST-3351,Matthew Lewis,Beauty,Personal Care,,6,0,Credit Card,15-Oct-2023,Cancelled,North,Massachusetts
ORD-103869,CUST-3043,Matthew Martin,Food & Beverage,Beverages,109.81,3,0,Credit Card,18-Jan-2024,RETURNED,West,California
ORD-108940,CUST-2909,Lisa Allen,sports,Fitness Equipment,696.23,1,10,CREDIT CARD,2022-11-28,Delivered,South,North Carolina
ORD-114533,CUST-1547,Mark Wright,Home & Garden,Furniture,734.5,8,,Gift Card,04/23/2022,  Delivered  ,West,Nevada
ORD-113049,CUST-5432,Lisa Miller,Home & Garden,Garden Tools,779.88,1,0,Gift Card,03-May-2022,Delivered,East,Illinois
ORD-114046,CUST-4037,Donald Thomas,Books,Comics,121.42,6,5,PayPal,2022-02-17,CANCELLED,South,Virginia
ORD-107410,CUST-5749,Mary Garcia,Beauty,Makeup,639.16,2,,Bank Transfer,2023-04-23,Shipped,South,Georgia
ORD-113181,CUST-5457,Anthony Robinson,Electronics,Laptops,73.67,9,0,Debit Card,11-Nov-2023,SHIPPED,South,Texas
ORD-111903,CUST-5633,Betty Anderson,Books,Fiction,629.1,3,15,CREDIT CARD,04-Jan-2023,Returned,East,Indiana
ORD-104674,CUST-1152,Donald Wright,food & beverage,Organic,614.63,3,0,Gift Card,2024-03-28,shipped,South,Texas
ORD-101055,CUST-3403,Richard White,SPORTS,Water Sports,529.31,,10,  Credit Card  ,21-Apr-2022,Cancelled,Central,Missouri
ORD-102281,CUST-5771,Richard Jackson,Home & Garden,Garden Tools,545.97,3,,BANK TRANSFER,06/21/2023,Delivered,South,Virginia
ORD-114922,CUST-2489,Thomas Taylor,books,Comics,1381.94,3,5,Credit Card,2022-10-17,Shipped,Central,Iowa
ORD-112958,CUST-4779,Ashley Garcia,BOOKS,Children's,516.94,8,15,PayPal,02/05/2022,CANCELLED,East,Michigan
ORD-107273,CUST-5029,Linda Allen,Toys,STEM Toys,40.03,5,10,Debit Card,05/24/2023,Shipped,South,Texas
ORD-101924,CUST-5119,Linda Anderson,Beauty,Haircare,1192.33,7,20,Bank Transfer,06/21/2022,Shipped,South,Virginia
ORD-106379,CUST-5671,Charles Allen,Electronics,Headphones,1335.31,9,5,Credit Card,06/27/2024,,North,Massachusetts
ORD-104907,CUST-4952,William White,Sports,Fitness Equipment,312.66,8,0,Gift Card,12-Apr-2022,Returned,West,Nevada
ORD-112505,CUST-2991,Patricia Allen,Clothing,Accessories,1473.81,3,,Bank Transfer,01/23/2023,Processing,West,Nevada
ORD-113700,CUST-2285,Sarah Walker,Home & Garden,Bedding,1419.27,8,10,PayPal,07-Jan-2022,Processing,Central,Minnesota
ORD-101075,CUST-4777,Anthony Smith,Clothing,Footwear,,9,0,PayPal,03/02/2022,  Processing  ,East,Ohio
ORD-101115,CUST-3886,Daniel Smith,Electronics,Smartphones,872.23,5,0,CREDIT CARD,16-Sep-2023,Returned,East,Wisconsin
ORD-103936,CUST-5599,Jessica Davis,Sports,Team Sports,628.7,4,0,Bank Transfer,2023-07-14,Cancelled,West,Oregon
ORD-103533,CUST-3183,Betty Robinson,ELECTRONICS,Headphones,452.58,8,20,PAYPAL,23-Jul-2022,Returned,South,Texas
ORD-109225,CUST-4839,David Anderson,food & beverage,Supplements,1391.41,8,0,PAYPAL,2024-01-21,Shipped,South,Virginia
ORD-100460,CUST-3571,Ashley Johnson,Books,Comics,180.7,2,5,Debit Card,04/04/2024,Returned,South,Georgia
ORD-103032,CUST-3302,Karen Thomas,Beauty,Skincare,1127.65,9,0,Bank Transfer,16-Jan-2022,Shipped,North,Pennsylvania
ORD-104207,CUST-4589,Robert Garcia,Food & Beverage,Coffee & Tea,814.35,1,20,Credit Card,11/26/2022,shipped,East,Ohio
ORD-106713,CUST-1322,James Young,Beauty,Haircare,1236.5,4,0,PayPal,07-Jun-2023,Returned,North,Massachusetts
ORD-113511,CUST-3764,Betty Robinson,Food & Beverage,Organic,1418.88,1,10,Gift Card,20-Dec-2022,Returned,North,New Jersey
ORD-106398,CUST-3311,David Thomas,Home & Garden,Furniture,663.7,5,0,PayPal,05-Dec-2022,Cancelled,West,Oregon
ORD-105841,CUST-3600,Michael Thompson,HOME & GARDEN,Bedding,220.75,7,0,PAYPAL,2022-09-21,Delivered,West,Nevada
ORD-106757,CUST-1156,Jennifer Robinson,Sports,Cycling,860.61,7,10,Gift Card,04/02/2022,Delivered,South,Virginia
ORD-101452,CUST-4313,Robert Jackson,  Electronics  ,Headphones,1304.01,8,0,Credit Card,2022-03-25,Returned,North,New York
ORD-102149,CUST-3804,Michael Jones,Beauty,Skincare,1243.23,5,10,Bank Transfer,04/24/2022,cancelled,North,New Jersey
ORD-100319,CUST-4754,Charles Jones,Clothing,Accessories,379.11,2,15,DEBIT CARD,07/21/2023,Cancelled,Central,Iowa
ORD-113618,CUST-4896,Richard Taylor,FOOD & BEVERAGE,Supplements,31.59,8,15,PayPal,08/29/2022,Shipped,East,Ohio
ORD-107663,CUST-5698,Joseph King,Clothing,Accessories,753.04,4,0,Debit Card,03/25/2024,Shipped,Central,Missouri
ORD-101922,CUST-2057,Joseph Williams,Sports,Outdoor Gear,931.29,2,10,Debit Card,12-Aug-2023,delivered,Central,Kansas
ORD-110504,CUST-5370,William Wright,toys,Dolls,1195.47,8,10,Debit Card,04/11/2023,Returned,West,Washington
ORD-113469,CUST-4460,Robert Jones,toys,Board Games,666.49,2,0,gift card,25-May-2022,Shipped,South,North Carolina
ORD-111959,CUST-1455,Ashley Walker,Beauty,Makeup,,8,10,PayPal,07/19/2023,Returned,Central,Missouri
ORD-112216,CUST-2025,Richard Williams,Electronics,Tablets,739.26,7,10,Bank Transfer,2022-09-05,Processing,West,Washington
ORD-108645,CUST-4291,Mark Brown,Home & Garden,Bedding,676.48,8,,debit card,20-Sep-2022,Shipped,Central,Missouri
ORD-112611,CUST-5041,Jessica Garcia,Electronics,Laptops,57.3,9,0,Bank Transfer,24-Jan-2022,Shipped,West,Arizona
ORD-114306,CUST-4192,Thomas Brown,Books,Non-Fiction,223.07,1,10,Debit Card,30-Nov-2022,Processing,North,Pennsylvania
ORD-102129,CUST-4430,Mary White,Toys,Board Games,644.1,1,0,PayPal,28-Jan-2023,Delivered,South,North Carolina
ORD-106403,CUST-4229,Nancy Allen,Books,Comics,1310.67,2,5,CREDIT CARD,05/05/2023,Processing,Central,Colorado
ORD-106820,CUST-2039,Jennifer Johnson,Electronics,Cameras,725.93,9,15,Debit Card,06/19/2023,Delivered,South,Georgia
ORD-106478,CUST-1639,Anthony Williams,  Home & Garden  ,Lighting,794.63,8,5,Debit Card,02/03/2022,Cancelled,South,Florida
ORD-106300,CUST-1924,Betty Brown,Sports,Fitness Equipment,1175.47,9,0,PayPal,2022-01-20,,Central,Kansas
ORD-114961,CUST-1536,Betty Jones,Home & Garden,Lighting,1154.26,9,10,PayPal,2022-10-29,PROCESSING,Central,Kansas
ORD-111025,CUST-3153,Richard Garcia,toys,Puzzles,851.87,4,0,Gift Card,2022-10-22,delivered,Central,Kansas
ORD-108935,CUST-3415,Jennifer Thomas,Sports,Fitness Equipment,967.11,2,15,Bank Transfer,04/22/2022,Processing,Central,Iowa
ORD-112435,CUST-5152,Karen Jones,Clothing,Footwear,1432.56,4,20,  Bank Transfer  ,2022-08-18,Cancelled,Central,Kansas
ORD-102509,CUST-3634,Matthew Lewis,Beauty,Skincare,,1,0,Debit Card,10/08/2023,Cancelled,South,Florida
ORD-101052,CUST-1376,Barbara Anderson,Food & Beverage,Organic,1408.91,5,10,Gift Card,14-Jan-2023,CANCELLED,Central,Iowa
ORD-106152,CUST-3297,Michael Garcia,Food & Beverage,Supplements,80.23,2,10,Credit Card,05-Jan-2023,Cancelled,East,Wisconsin
ORD-101681,CUST-2196,Betty Davis,Beauty,Haircare,1463.54,4,10,Gift Card,09/28/2022,Shipped,Central,Missouri
ORD-110393,CUST-3371,Donald Harris,SPORTS,Team Sports,820.32,9,0,,02/18/2024,shipped,South,Texas
ORD-104067,CUST-3507,Daniel Harris,Sports,Outdoor Gear,1468.83,5,0,Debit Card,30-Dec-2022,Shipped,South,Georgia
ORD-105024,CUST-1952,Thomas Lewis,Beauty,Fragrances,1395.6,3,10,PayPal,27-Feb-2024,Shipped,West,California
ORD-101456,CUST-4318,Margaret Lewis,Clothing,Kids' Wear,,3,0,Debit Card,06/18/2023,  Processing  ,West,Arizona
ORD-112456,CUST-4069,Mary Williams,  Beauty  ,Fragrances,343.36,6,0,Bank Transfer,2024-01-20,Processing,Central,Minnesota
ORD-100361,CUST-3266,Barbara Wilson,Clothing,Men's Wear,966.72,4,15,PayPal,01/09/2024,shipped,North,Pennsylvania
ORD-108760,CUST-2144,Jessica Robinson,Books,Children's,34.32,6,10,  PayPal  ,2024-02-29,Delivered,Central,Missouri
ORD-114529,CUST-5552,Patricia Taylor,Sports,Team Sports,680.95,7,10,PayPal,2022-03-14,Processing,West,Oregon
ORD-109084,CUST-1970,Michael King,Clothing,Men's Wear,497.38,8,0,Bank Transfer,2023-01-20,SHIPPED,North,New Jersey
ORD-114951,CUST-2582,Jennifer Young,sports,Outdoor Gear,229.22,4,0,PayPal,16-Feb-2023,  Returned  ,South,Virginia
ORD-103145,CUST-3451,Joseph Jones,Sports,Team Sports,555.83,5,0,debit card,01/01/2023,Shipped,North,Massachusetts
ORD-113602,CUST-1795,Daniel Lewis,Books,Non-Fiction,711.33,9,0,GIFT CARD,2023-04-15,Shipped,North,Pennsylvania
ORD-108639,CUST-5747,Jennifer Davis,Sports,Cycling,908.37,3,0,Gift Card,28-Jan-2022,SHIPPED,East,Illinois
ORD-100505,CUST-1378,John Allen,Sports,Cycling,248.11,9,10,Credit Card,11/20/2023,Shipped,Central,Missouri
ORD-110529,CUST-1372,Matthew Walker,Home & Garden,Furniture,51.02,9,0,PayPal,27-Jan-2022,Delivered,South,Florida
ORD-109927,CUST-5927,Emily Harris,Food & Beverage,Organic,1499.26,3,5,Bank Transfer,2022-07-26,Returned,West,California
ORD-113504,CUST-4770,Jennifer King,Beauty,Haircare,185.92,1,0,Debit Card,07/06/2022,DELIVERED,East,Ohio
ORD-110463,CUST-4529,Jennifer Lewis,Food & Beverage,Snacks,1367.62,7,0,Bank Transfer,10-Dec-2022,shipped,Central,Missouri
ORD-109761,CUST-1526,Robert Thomas,clothing,Men's Wear,224.61,5,5,Bank Transfer,17-Feb-2022,Cancelled,West,Oregon
ORD-112103,CUST-2151,Thomas Taylor,electronics,Smartphones,1196.87,5,0,PayPal,01/18/2022,,West,Nevada
ORD-100540,CUST-4652,Margaret Williams,  Toys  ,Puzzles,1431.31,9,5,Gift Card,2024-02-23,Processing,Central,Colorado
ORD-104235,CUST-4152,Jennifer Young,Beauty,Personal Care,477.08,2,0,Debit Card,18-Apr-2022,,West,Arizona
ORD-105507,CUST-4183,Jessica Miller,Toys,Board Games,487.6,1,10,Bank Transfer,19-Jun-2023,Returned,West,Oregon
ORD-112832,CUST-3715,Joseph Jones,BOOKS,Non-Fiction,563.09,7,10,BANK TRANSFER,02/13/2024,Processing,North,New Jersey
ORD-111044,CUST-4816,Karen Johnson,Beauty,Makeup,555.72,4,10,debit card,01/20/2024,Processing,South,North Carolina
ORD-112343,CUST-5532,Emily Young,ELECTRONICS,Laptops,994.57,5,0,Bank Transfer,04/28/2022,Processing,South,Georgia
ORD-113687,CUST-3975,Sandra Taylor,sports,Water Sports,1475.85,1,0,Debit Card,09/20/2023,Delivered,South,Virginia
ORD-100754,CUST-2888,Joseph Davis,Home & Garden,Lighting,213.21,6,15,PayPal,05/20/2024,Processing,East,Illinois
ORD-108223,CUST-2714,Michael Miller,Sports,Fitness Equipment,1347.2,4,0,debit card,2022-09-18,Delivered,South,Texas
ORD-102003,CUST-1414,Anthony Brown,Electronics,Tablets,378.07,6,0,Bank Transfer,02-Sep-2023,Returned,West,Nevada
ORD-102542,CUST-2884,Michael Wilson,Sports,Team Sports,1269.65,3,5,debit card,03/19/2024,Shipped,North,Connecticut
ORD-106073,CUST-5954,Lisa Brown,Clothing,Kids' Wear,,1,10,Gift Card,01/07/2022,Processing,West,Nevada
ORD-102918,CUST-1933,Michael Thompson,Books,Fiction,,9,0,  Gift Card  ,27-Feb-2023,Delivered,East,Michigan
ORD-107767,CUST-1988,Anthony Brown,Beauty,Skincare,,7,0,Bank Transfer,2023-07-19,,North,New Jersey
ORD-105218,CUST-2506,Patricia Davis,Home & Garden,Garden Tools,346.36,7,15,Credit Card,08/13/2023,Cancelled,Central,Colorado
ORD-100237,CUST-4675,Michael Lewis,Beauty,Personal Care,41.35,8,0,Gift Card,2024-05-02,Shipped,East,Ohio
ORD-104271,CUST-4304,Joseph Thompson,Food & Beverage,Snacks,1432.08,9,0,Bank Transfer,10-Apr-2023,DELIVERED,North,New York
ORD-105875,CUST-5953,Charles Brown,Sports,Team Sports,391.16,3,0,,02/06/2022,CANCELLED,East,Indiana
ORD-110946,CUST-4130,Mark Wilson,toys,Dolls,91.91,5,0,PAYPAL,14-Oct-2023,Returned,East,Illinois
ORD-100100,CUST-5598,Matthew Harris,Electronics,Laptops,51.99,7,0,Bank Transfer,02/11/2022,processing,East,Wisconsin
ORD-110995,CUST-5722,Mary White,Home & Garden,Furniture,542.37,3,20,Debit Card,2022-03-01,Delivered,East,Illinois
ORD-110919,CUST-1367,Anthony Lewis,Books,Fiction,415.99,1,0,Debit Card,07-May-2024,Returned,North,Pennsylvania
ORD-109682,CUST-2211,Michael Jones,Books,Academic,472.97,9,0,Credit Card,01/29/2022,Returned,East,Ohio
ORD-108485,CUST-2934,Sandra Miller,Sports,Fitness Equipment,1149.82,7,0,DEBIT CARD,06/18/2024,Cancelled,East,Michigan
ORD-105362,CUST-1657,Sarah Walker,Clothing,Footwear,817.96,3,0,Credit Card,01/18/2024,  Shipped  ,East,Michigan
ORD-104766,CUST-2732,Sarah Allen,Sports,Cycling,1287.01,8,0,PayPal,02-Dec-2023,Processing,Central,Missouri
ORD-113180,CUST-1798,Charles Jones,Electronics,Tablets,144.35,4,0,GIFT CARD,11/26/2022,Delivered,North,New Jersey
ORD-104880,CUST-1058,Anthony Johnson,Electronics,Laptops,310.11,2,5,Bank Transfer,31-Dec-2023,cancelled,North,Pennsylvania
ORD-109350,CUST-3436,Patricia Miller,Beauty,Makeup,173.01,2,0,bank transfer,07-Jul-2022,Returned,East,Michigan
ORD-100601,CUST-4828,Mary Thompson,Sports,Fitness Equipment,421.49,9,15,CREDIT CARD,02/11/2024,Cancelled,East,Indiana
ORD-109648,CUST-5101,Sandra Garcia,Books,Comics,886.8,1,0,Credit Card,2023-12-01,,North,Connecticut
ORD-113524,CUST-1291,William Smith,Beauty,Haircare,839.62,3,10,Gift Card,2023-07-15,delivered,West,Nevada
ORD-106182,CUST-2655,John Wright,beauty,Makeup,178.92,1,15,Bank Transfer,09-Nov-2022,Delivered,North,Pennsylvania
ORD-107159,CUST-3421,Patricia Wilson,Books,Children's,873.55,4,0,Bank Transfer,06/10/2024,Returned,South,Georgia
ORD-105683,CUST-5110,Ashley Martin,Beauty,Makeup,321.51,2,5,Bank Transfer,02/24/2023,Processing,Central,Colorado
ORD-102431,CUST-3626,Michael Jackson,Electronics,Cameras,1240.93,,0,Gift Card,12/27/2022,Cancelled,North,New Jersey
ORD-108618,CUST-5596,John Anderson,Electronics,Cameras,27.42,3,0,Credit Card,23-Feb-2023,,Central,Minnesota
ORD-101044,CUST-1740,Susan White,  Sports  ,Water Sports,,2,10,Bank Transfer,2023-03-21,Delivered,North,Massachusetts
ORD-113073,CUST-1021,Patricia Garcia,Beauty,Fragrances,818.63,7,,,08-Nov-2022,returned,East,Michigan
ORD-101557,CUST-3317,Sandra Wright,Beauty,Makeup,619.49,2,20,Bank Transfer,2024-02-25,Shipped,Central,Iowa
ORD-105009,CUST-3111,Thomas Garcia,Sports,Cycling,648.37,9,10,Bank Transfer,18-Jan-2022,SHIPPED,West,Arizona
ORD-101487,CUST-1842,William Harris,Beauty,Personal Care,1044.72,5,0,PayPal,22-Jan-2023,,West,Arizona
ORD-106577,CUST-1797,Daniel Martin,Food & Beverage,Coffee & Tea,409.67,2,0,Bank Transfer,10/22/2022,  Processing  ,East,Michigan
ORD-110608,CUST-5512,Matthew Johnson,Books,Academic,1123.74,6,,paypal,2023-01-22,Cancelled,East,Indiana
ORD-113939,CUST-2998,James Miller,Home & Garden,Bedding,1293.14,2,0,paypal,04/18/2024,Processing,North,Massachusetts
ORD-108965,CUST-3099,Barbara Martin,Books,Children's,993.98,5,0,Debit Card,12/03/2022,Delivered,East,Wisconsin
